DATE,WHITEFLUX
55939.27972553462,31871.521142578164
55939.28481668365,31758.816817353625
55939.289907832666,31865.436848425205
55939.29499898169,31886.511175480984
55939.30009013072,31846.567592622127
55939.305181279735,31921.062524082496
55939.31027242876,31925.196809626275
55939.315363577785,31867.640687617437
55939.3204547268,32045.035528449775
55939.32554587583,32043.23339189875
55939.330637024854,31925.677674794286
55939.33572817387,31872.865624151178
55939.3408193229,31846.05478081604
55939.345910471915,31869.130200736552
55939.35100162094,31861.83820174192
55939.356092769965,31992.49119754282
55939.36118391898,31895.234556212286
55939.36627506801,31948.205999755104
55939.371366217034,32155.69369925513
55939.37645736605,31917.580232376135
55939.38154851508,31997.63760260386
55939.3866396641,32038.17757100934
55939.39173081312,31774.214365950324
55939.396821962146,31939.199638501934
55939.40191311117,32009.44960826665
55939.40700426019,31827.964256577012
55939.412095409214,31903.915149798497
55939.41718655824,31955.70921569651
55939.42227770726,31882.144446997016
55939.42736885628,31855.48299016386
55939.43246000531,31743.11438754637
55939.437551154326,31857.398719099958
55939.44264230335,31998.518191409465
55939.447733452376,31978.576157410767
55939.452824601394,32063.136081038207
55939.45791575042,31905.966763098902
55939.463006899445,31830.285502961666
55939.46809804846,31935.507731042155
55939.47318919749,31936.180358069938
55939.478280346506,31907.544233509612
55939.48337149553,31862.356607462265
55939.48846264456,31925.440479044275
55939.493553793574,31898.502979299203
55939.4986449426,32040.09961904159
55939.503736091625,32071.578901507768
55939.50882724064,31827.825915375513
55939.51391838967,31855.25611143098
55939.51900953869,31755.53279552646
55939.52410068771,31814.35553543984
55939.52919183674,31929.17211354667
55939.53428298576,31839.59686992984
55939.53937413478,31883.61842160034
55939.544465283805,31875.962664993553
55939.54955643283,32084.217590947428
55939.55464758185,32142.03843337281
55939.55973873087,32114.260279016784
55939.5648298799,32117.98289729867
55939.56992102892,31871.060955810128
55939.57501217794,31903.31981543114
55939.58010332697,31813.34199240292
55939.585194475985,31878.541911993183
55939.59028562501,31981.033938213357
55939.595376774036,31665.267494452735
55939.600467923054,31844.77508184815
55939.60555907208,31991.27015479731
55939.6106502211,31892.302226491443
55939.61574137012,31929.09449169007
55939.62083251915,31943.376350632392
55939.625923668165,31950.253111196515
55939.63101481719,31932.608617309812
55939.636105966216,32088.021493049677
55939.641197115234,32037.60941598154
55939.64628826426,31911.419912519865
55939.651379413284,31912.60896154106
55939.6564705623,31953.8921452308
55939.66156171133,32012.63554824815
55939.66665286035,31772.82856502712
55939.67174400937,31895.42165642984
55939.676835158396,32060.95490304625
55939.68192630742,32015.206306033804
55939.68701745644,32118.458533351866
55939.692108605464,31920.454675098787
55939.69719975449,31953.884400774234
55939.70229090351,32058.78992494364
55939.70738205253,31915.95058895612
55939.71247320156,31893.114964800174
55939.717564350576,32005.491552333628
55939.7226554996,32051.872650837813
55939.72774664863,31821.780227729712
55939.732837797645,31970.609548754564
55939.73792894667,32102.49967395082
55939.74302009569,31870.868756349257
55939.74811124471,31837.373958457938
55939.75320239374,31890.573082119812
55939.758293542756,32058.75665592264
55939.76338469178,32010.965160272302
55939.76847584081,31883.10474015342
55939.773566989825,31892.28865204921
55939.77865813885,31832.374609218925
55939.783749287875,31907.452615182527
55939.78884043689,31982.069511636917
55939.79393158592,31943.813160536214
55939.799022734944,31872.21615844176
55939.80411388396,31916.868175896147
55939.80920503299,31948.280052141392
55939.81429618201,31958.818717987077
55939.81938733103,31904.132230355128
55939.824478480055,31804.777962931927
55939.82956962908,31948.965884829664
55939.8346607781,31884.75065913957
55939.839751927124,31950.34068078808
55939.84484307615,32081.966640085135
55939.84993422517,31903.880313664373
55939.85502537419,31911.163104754676
55939.86011652322,31784.556588081578
55939.865207672236,31836.969680881604
55939.87029882126,32062.599101890024
55939.87538997028,31949.09825102011
55939.880481119304,31858.293297353703
55939.88557226833,31887.154569190592
55939.89066341735,31978.10766539304
55939.89575456637,32024.794142593983
55939.9008457154,32061.50217590167
55939.905936864416,31996.444907651196
55939.91102801344,31909.775827684796
55939.916119162466,31957.787078855094
55939.921210311484,32051.19128824269
55939.92630146051,32105.8118170868
55939.931392609535,31879.105478906728
55939.93648375855,31829.290046968672
55939.94157490758,31903.25937825266
55939.9466660566,31901.40086594892
55939.95175720562,32100.01700556665
55939.956848354646,32024.968910661362
55939.96193950367,31903.33246282788
55939.96703065269,31982.07089506634
55939.972121801715,31899.749291898966
55939.97721295074,31833.93348196614
55939.98230409976,31873.41143931408
55939.98739524878,31929.31326276156
55939.99248639781,31946.72754917202
55939.99757754683,31833.503772782326
55940.00266869585,31793.427647458826
55940.00775984487,31894.470356434947
55940.012850993895,32011.596932574234
55940.01794214292,32062.985799102942
55940.02303329194,31930.345848981633
55940.02812444096,31986.079247966798
55940.03321558999,31976.349655773094
55940.03830673901,31917.04200880743
55940.04339788803,32138.922621828184
55940.04848903706,31946.225538690353
55940.053580186075,31920.95619955798
