DATE,WHITEFLUX
54572.47015801344,425517.1344118359
54572.47976753642,426870.9987009226
54572.48937705939,426445.43177451345
54572.498986582366,426497.707393002
54572.50859610535,426530.51890885306
54572.51820562832,426233.47045677534
54572.5278151513,426400.73444722645
54572.53742467427,426322.40552236384
54572.54703419725,426310.9584645982
54572.55664372022,426142.3901151404
54572.566253243196,426286.10325930704
54572.57586276617,426510.17722831824
54572.58547228915,426016.8707832832
54572.59508181213,425935.73545806523
54572.6046913351,426545.1078781098
54572.61430085808,426136.3021449626
54572.62391038105,426050.5777628355
54572.633519904026,425973.1119410625
54572.643129427,426483.6553761787
54572.652738949975,426554.2560305607
54572.66234847296,426356.57956717483
54572.67195799593,426578.46317804296
54572.68156751891,426554.2694727014
54572.69117704188,426116.9760804423
54572.700786564856,426116.8563558616
54572.71039608783,426249.31848619826
54572.720005610805,426107.10336040216
54572.72961513378,426084.0757507148
54572.73922465676,425818.3225757005
54572.748834179736,426428.98539833736
54572.75844370271,426505.7970635862
54572.768053225685,426004.05938807706
54572.77766274866,426220.6817695014
54572.787272271635,425990.63349220913
54572.79688179461,426379.50872683997
54572.80649131759,425719.7263293861
54572.816100840566,426353.6809823236
54572.82571036354,426247.44343634206
54572.835319886515,425904.2071092833
54572.84492940949,425943.1684864012
54572.854538932464,425512.26786796324
54572.86414845544,425871.59791061975
54572.873757978414,425754.0683224098
54572.883367501396,425550.87493335863
54572.89297702437,425883.8592290905
54572.902586547345,425618.90844929364
54572.91219607032,425771.04678545374
54572.921805593294,426037.82188573846
54572.93141511627,425808.72145756264
54572.94102463924,426015.3914795255
54572.95063416222,425985.2989788386
54572.9602436852,426151.90915443236
54572.969853208175,426035.76752046467
54572.97946273115,425988.66271007934
54572.989072254124,425935.0342977067
54572.9986817771,426318.2555123696
54573.00829130007,426387.94591763243
54573.01790082305,426161.29036948533
54573.02751034602,425940.53161196277
54573.037119869005,426260.4737389496
54573.04672939198,426318.6573597212
54573.056338914954,426581.7086976824
54573.06594843793,426781.2055687024
54573.0755579609,426525.84396254335
54573.08516748388,426280.53260742273
54573.09477700685,426038.31018662045
54573.10438652983,426126.0995544778
54573.11399605281,426234.6299072413
54573.12360557578,426015.9163838438
54573.13321509876,426600.83731948154
54573.14282462173,426713.00808695686
54573.15243414471,426147.2116916498
54573.16204366768,425922.627950298
54573.17165319066,425909.48694332346
54573.18126271364,426208.2280075296
54573.19087223661,426589.2065913037
54573.20048175959,426133.61748468416
54573.21009128256,426130.6496644141
54573.21970080554,426590.2242145785
54573.22931032851,426264.1115977549
54573.23891985149,425764.8155108028
54573.24852937446,426378.2489766812
54573.25813889744,426035.9855562129
54573.26774842042,425878.71885075193
54573.27735794339,426139.52521824505
54573.28696746637,425967.5890551061
54573.29657698934,426178.90759723797
54573.306186512316,425692.48530772136
54573.31579603529,426060.61885864096
54573.325405558266,426022.2011985453
54573.33501508125,426033.1594405628
54573.34462460422,426091.64602699503
54573.3542341272,425915.9990230787
54573.36384365017,426655.96054443036
54573.373453173146,426245.09292074444
54573.38306269612,426476.66772799834
54573.392672219095,426697.99741501437
54573.40228174207,425943.8894689697
54573.41189126505,426208.2056593942
54573.42150078803,426345.4779400465
54573.431110311,426314.6406705371
54573.440719833976,426256.5945476027
54573.45032935695,426203.38446736534
54573.459938879925,426069.17160462803
54573.4695484029,426332.16888769495
54573.479157925874,426189.5282346005
54573.48876744886,426547.16954821
54573.49837697183,426006.5297072462
54573.507986494806,426224.2614719359
54573.51759601778,426380.2063360422
54573.527205540755,426210.9768094569
54573.53681506373,426416.93870261475
54573.546424586704,426471.87065540586
54573.556034109686,426247.0970983433
54573.56564363266,426938.0373454339
54573.575253155635,426674.689924809
54573.58486267861,426263.57999357546
54573.594472201585,426161.67154932616
54573.60408172456,426318.0254722323
54573.613691247534,426537.15865807526
54573.62330077051,426608.6711180596
54573.63291029349,426415.5349859283
54573.642519816465,426583.8550998402
54573.65212933944,426471.7905802803
54573.661738862414,426135.8411282222
54573.67134838539,425219.418275425
54573.680957908364,424708.5868356938
54573.69056743134,424368.0154017035
54573.70017695431,423300.73091679823
54573.709786477295,422738.524985246
54573.71939600027,422707.49653812946
