DATE,WHITEFLUX
55260.51600365586,78585.48399999985
55260.517616722864,78560.58467484158
55260.51922978986,78529.72147420827
55260.520842856866,78487.01905129419
55260.52245592387,78434.74875099392
55260.52406899087,78386.2986129762
55260.52568205787,78362.74812982538
55260.52729512488,78383.04852296156
55260.528908191875,78452.06668301558
55260.53052125888,78553.2574346241
55260.53213432588,78651.43354387372
55260.53374739288,78706.12246372152
55260.535360459886,78689.87603927078
55260.53697352688,78602.27165358452
55260.53858659389,78471.73028571148
55260.54019966089,78343.35856112084
55260.54181272789,78258.57611330107
55260.543425794895,78236.96719686687
55260.5450388619,78269.72669681422
55260.5466519289,78327.69830256775
55260.5482649959,78378.94327395671
55260.549878062906,78405.71438888946
55260.5514911299,78411.56707434774
55260.55310419691,78415.49759640721
55260.55471726391,78437.66993716932
55260.55633033091,78485.8639848958
55260.557943397915,78550.64570401721
55260.55955646491,78611.39470017426
55260.56116953192,78648.57031566124
55260.56278259892,78654.18150606472
55260.56439566592,78634.28095509866
55260.56600873292,78602.92050565692
55260.56762179993,78572.52785725366
55260.569234866925,78547.48452428415
55260.57084793393,78524.80607495259
55260.572461000935,78500.4492433099
55260.57407406793,78475.73164173488
55260.57568713494,78458.46962939033
55260.57730020194,78457.58672628125
55260.57891326894,78475.1232873752
55260.58052633594,78502.00065197419
55260.58213940295,78521.63976229905
55260.583752469945,78519.97673391583
55260.58536553695,78495.38836099482
55260.58697860395,78461.24556638545
55260.58859167095,78438.21006117159
55260.59020473796,78440.33818475559
55260.591817804954,78463.91176784594
55260.59343087196,78487.10333941731
55260.59504393896,78482.12712001146
55260.59665700596,78433.29560261972
55260.598270072966,78349.76491839957
55260.59988313997,78264.09120178656
55260.60149620697,78216.04680883963
55260.60310927397,78230.4779261009
55260.60472234098,78302.37137062431
55260.606335407974,78398.63123798837
55260.60794847498,78476.23853180591
55260.609561541976,78506.39162166859
55260.61117460898,78490.22568961306
55260.612787675986,78456.50868341922
55260.61440074298,78442.58180309062
55260.61601380999,78470.13500224055
55260.61762687699,78530.7439549087
55260.61923994399,78590.24252181163
55260.620853010994,78609.46299654696
55260.622466078,78568.74176796939
55260.624079144996,78481.1564753991
55260.625692212,78386.28294557166
55260.627305279006,78328.14245401305
55260.628918346,78330.61201829741
55260.63053141301,78384.98265234122
55260.63214448001,78456.77310003151
55260.63375754701,78507.11882758175
55260.635370614014,78515.38850502003
55260.63698368101,78489.41335212604
55260.63859674802,78457.81207332034
55260.64020981502,78450.11413685193
55260.64182288202,78477.66131085175
55260.64343594902,78527.18404907986
55260.64504901603,78570.45543939367
55260.646662083025,78583.11219061851
55260.64827515003,78560.18124517197
55260.649888217034,78518.43384911308
55260.65150128403,78484.50437019796
55260.65311435104,78476.93103097157
55260.65472741804,78493.97411183832
55260.65634048504,78515.02237603856
55260.65795355204,78514.42719211927
55260.65956661905,78478.62007417557
55260.661179686045,78415.48986622442
55260.66279275305,78350.25266100283
55260.66440582005,78310.82664761352
55260.66601888705,78312.23697814276
55260.66763195406,78349.69036836449
55260.669245021054,78403.85658238862
55260.67085808806,78453.83081363632
55260.67247115506,78488.63749678213
55260.67408422206,78509.90803397044
55260.675697289065,78525.0704919388
55260.67731035607,78537.2480201653
55260.67892342307,78540.26185576593
55260.68053649007,78523.13445327079
55260.68214955708,78481.10014070992
55260.683762624074,78424.62424962269
55260.68537569108,78378.41971755208
55260.68698875808,78368.9822383784
55260.68860182508,78407.5217912
55260.690214892085,78479.57250022331
55260.69182795908,78549.56610773165
