DATE,WHITEFLUX
54236.75756778049,720910.4315305445
54236.76699767136,712282.4277457352
54236.77642756222,715561.2832949767
54236.785857453084,713866.302843301
54236.79528734394,715393.8690193204
54236.80471723481,713992.3570671334
54236.81414712567,715150.098693628
54236.823577016534,714767.6335058484
54236.8330069074,715111.0761086324
54236.84243679826,714450.7253425106
54236.851866689125,715502.1098897813
54236.861296579984,714739.3621065669
54236.87072647085,715107.5173489894
54236.88015636171,715219.1066009232
54236.889586252575,715641.71654367
54236.89901614344,714768.4005026416
54236.9084460343,715566.1593291205
54236.917875925166,715080.2993995451
54236.927305816025,715522.4784629995
54236.93673570689,715329.6163266295
54236.94616559775,715766.6820475574
54236.95559548862,715617.7555513106
54236.96502537948,715990.0955184916
54236.97445527034,716111.778066803
54236.98388516121,716127.5691843273
54236.99331505207,715943.3166240382
54237.00274494293,716262.5336828018
54237.01217483379,716211.7585763108
54237.02160472466,716513.0955897353
54237.031034615524,716504.6927978987
54237.04046450638,716650.7874631067
54237.04989439725,716611.7427604216
54237.05932428811,716998.704137743
54237.068754178974,717205.3529532115
54237.07818406983,717379.854623182
54237.0876139607,718062.411411838
54237.097043851565,717486.7494403941
54237.106473742424,717348.7340559902
54237.11590363329,717882.3822055917
54237.12533352415,717688.1538526745
54237.134763415015,718043.6386520357
54237.144193305874,717816.6301385364
54237.15362319674,718683.9894783767
54237.16305308761,718723.1229660109
54237.172482978465,718937.0008633042
54237.18191286933,718745.7968106003
54237.19134276019,718834.3135268751
54237.20077265106,718971.0759936944
54237.210202541915,719413.0837379734
54237.21963243278,718984.6625040794
54237.22906232365,719876.8000679464
54237.23849221451,719530.6629189696
54237.24792210537,720103.073074372
54237.25735199623,720089.602221535
54237.2667818871,720019.371035451
54237.27621177796,720697.982042298
54237.28564166882,720692.7632671389
54237.29507155969,720531.2051938346
54237.30450145055,721033.4414552738
54237.313931341414,720880.6025013088
54237.32336123227,721442.2476344289
54237.33279112314,721176.4625563644
54237.342221014,721878.784358625
54237.351650904864,722141.0298756927
54237.36108079573,721797.919908597
54237.37051068659,722050.8314513577
54237.379940577455,722253.4532845429
54237.389370468314,721870.940536146
54237.39880035918,722450.3612956948
54237.40823025005,722584.1960636075
54237.417660140905,722665.0408454124
54237.42709003177,722813.9148473893
54237.43651992263,722711.4438511445
54237.4459498135,722855.2074570869
54237.455379704355,723360.7567453037
54237.46480959522,722177.2428166657
54237.47423948609,714680.2265086886
54237.48366937695,711373.7903035019
54237.49309926781,710937.3472450832
54237.50252915867,706197.5487626414
54237.51195904954,702628.8199610584
54237.5213889404,701232.779605739
54237.53081883126,700996.4717114544
54237.54024872213,701538.0358233129
54237.54967861299,701951.3374118931
54237.559108503854,705513.2013176369
54237.56853839471,710097.1350132908
54237.57796828558,713801.8801675446
54237.58739817644,719092.6347171966
54237.596828067304,720919.9086640634
54237.60625795817,723589.4639678834
54237.61568784903,725786.3492719461
54237.625117739895,725950.7963204248
54237.634547630754,726951.1969193091
54237.64397752162,726654.3543884336
54237.65340741248,725664.933732937
54237.662837303345,726231.5952874888
54237.67226719421,726015.53377639
54237.68169708507,725982.9934208945
54237.69112697594,726756.1438840835
54237.700556866796,726696.4618886429
54237.70998675766,726331.178053907
54237.71941664852,726826.6973331448
54237.72884653939,726587.2118739611
54237.73827643025,727522.7763138661
54237.74770632111,727157.3583716503
54237.75713621198,726956.210481004
54237.76656610284,727427.5288417254
54237.7759959937,727708.4799703558
54237.78542588456,727798.0784307944
54237.79485577543,727823.6568823407
54237.804285666294,727987.4879557808
54237.81371555715,727994.4467570059
54237.82314544802,728043.0113225824
54237.83257533888,729379.2609779529
54237.842005229744,728501.5293750386
54237.8514351206,728593.3932442509
54237.86086501147,728558.0069639685
54237.870294902335,728781.0533597126
54237.879724793194,730835.4584323494
54237.88915468406,728887.631455691
54237.89858457492,728430.527840663
54237.908014465786,728826.7737744749
54237.917444356644,729127.4756258479
54237.92687424751,729267.110687684
54237.93630413838,729329.8348043372
54237.945734029236,729023.017791527
54237.9551639201,729830.1965662052
54237.96459381096,729658.6747658217
54237.97402370183,729059.9258578859
54237.983453592686,729236.9902744746
54237.99288348355,729793.3786638011
54238.00231337442,729644.0121095527
54238.01174326528,729709.9113581626
54238.02117315614,731005.967541782
54238.030603047,729912.0640197446
54238.04003293787,729675.5193580904
54238.04946282873,729771.0047016838
54238.05889271959,730074.1769867643
54238.06832261046,730401.148540841
54238.07775250132,730578.8681167347
54238.087182392184,730637.1446039417
54238.09661228304,729627.6409216158
54238.10604217391,730152.9267619313
54238.11547206477,729996.1318742165
54238.124901955634,730053.6928759546
54238.1343318465,730633.0794389936
54238.14376173736,729980.4212497917
54238.153191628226,730538.5173230538
54238.162621519084,731075.2860982282
54238.17205140995,730318.6564487462
54238.18148130081,730159.8910648525
54238.190911191676,730441.483675025
54238.20034108254,730328.2922366282
54238.2097709734,730462.3167849118
54238.21920086427,730886.1773456319
54238.228630755126,730377.5431557765
54238.23806064599,730353.8440923078
54238.24749053685,730376.2283980907
54238.25692042772,730137.2606250249
54238.26635031858,730421.1157583045
54238.27578020944,730565.0315722197
54238.28521010031,730440.2832917544
54238.29463999117,730445.9850197637
54238.30406988203,730226.0511266808
54238.31349977289,730510.9829225712
54238.32292966376,729997.7890343501
54238.332359554624,730126.672140984
54238.34178944548,729801.1375211452
54238.35121933635,730307.7704928404
54238.36064922721,730506.2876880775
54238.370079118075,730360.0690981519
54238.37950900893,729705.3693737765
54238.3889388998,729738.2971666178
54238.398368790666,729772.1470418471
54238.407798681525,729491.7573642352
54238.41722857239,730452.7180264334
54238.42665846325,730458.6131276775
54238.436088354116,729862.6735316348
54238.445518244975,729387.3535415775
54238.45494813584,729483.7892221169
54238.46437802671,729147.7501884907
54238.473807917566,729367.1610217708
54238.48323780843,729187.6568741804
54238.49266769929,729009.7411235265
54238.50209759016,728007.1509382371
54238.511527481016,729283.9412657144
54238.52095737188,728828.8285156728
54238.53038726275,728915.9981953923
54238.53981715361,728722.2960835068
54238.54924704447,729073.2123534104
54238.55867693533,728252.7377826701
54238.5681068262,728391.8322212496
54238.577536717065,728639.7475937621
54238.58696660792,728343.4878817286
54238.59639649879,728377.7564173247
54238.60582638965,728453.7541529378
54238.615256280515,728286.4361900829
54238.62468617137,728501.1276116574
54238.63411606224,727910.5687695493
54238.643545953106,728258.6066485355
54238.652975843965,727907.8962624297
54238.66240573483,728233.3517587471
54238.67183562569,727912.0858495012
54238.681265516556,728204.8776594949
54238.690695407415,727743.0930316793
54238.70012529828,727724.9310911458
54238.70955518915,728465.5425607293
54238.718985080006,727545.7441599224
54238.72841497087,727630.0494018265
54238.73784486173,727856.0448443893
54238.7472747526,727534.249798643
54238.756704643456,727577.8300801496
54238.76613453432,727549.7410626663
54238.77556442519,727503.3264573496
54238.78499431605,727327.7979023565
54238.79442420691,726725.4687127296
54238.80385409777,727511.0543533837
54238.81328398864,727187.4159428123
54238.8227138795,726898.3458521189
54238.83214377036,726627.1283564076
54238.84157366123,726883.481151858
54238.85100355209,726460.3551599312
54238.860433442955,726697.6149152588
54238.86986333381,727024.2615448454
54238.87929322468,726669.4086506028
54238.88872311554,726742.1491349281
54238.898153006405,726401.7758909403
54238.90758289727,726273.7699914619
54238.91701278813,725930.2421813708
54238.926442678996,726457.4598818115
54238.935872569855,726161.5513987615
54238.94530246072,726387.2239453854
54238.95473235158,726135.7301823935
54238.964162242446,726064.1119726289
54238.97359213331,726189.6975105744
54238.98302202417,725458.3295332728
54238.99245191504,725857.6589445915
54239.001881805896,726160.3536583411
54239.01131169676,726106.0914895878
54239.02074158762,725379.4883955484
54239.03017147849,725040.3216426607
54239.03960136935,725742.1051566367
54239.04903126021,725396.9763145597
54239.05846115108,725523.4218464778
54239.06789104194,725713.9196991484
54239.0773209328,725377.5297182899
54239.08675082366,724681.8493797098
54239.09618071453,724656.0800289668
54239.105610605395,725528.3867616754
54239.115040496254,725505.130296853
54239.12447038712,725401.1458515973
54239.13390027798,725539.5192037827
54239.143330168845,725217.4861729012
54239.152760059704,724897.4454124494
54239.16218995057,725258.2183674077
54239.171619841436,726406.8317167955
54239.181049732295,725528.0459800296
54239.19047962316,725137.8234884437
54239.19990951402,725002.0323592474
54239.209339404886,725376.0054351283
54239.218769295745,724648.0192561107
54239.22819918661,724975.9956517743
54239.23762907748,719002.1704414003
54239.247058968336,707239.6852625998
54239.2564888592,704200.6053707788
54239.26591875006,702386.848437885
54239.27534864093,704110.9548974761
54239.284778531786,704747.1675102252
54239.29420842265,705197.5176566269
54239.30363831352,705537.7204462816
54239.31306820438,709215.64994032
54239.322498095244,721286.8628704336
54239.3319279861,725035.7828091775
54239.34135787697,724941.4736661148
54239.35078776783,724863.8935189388
54239.360217658694,725012.1991146929
54239.36964754956,724560.418183835
54239.37907744042,724691.0371823498
54239.388507331285,724600.4251546273
54239.397937222144,725057.940698502
54239.40736711301,724721.8441480976
54239.41679700387,724277.4079509754
54239.426226894735,724050.8927556926
54239.4356567856,724612.2574741109
54239.44508667646,724785.7512355299
54239.454516567326,724463.8011174462
54239.463946458185,724738.3963830346
54239.47337634905,725108.3977543745
54239.48280623991,724486.1500043365
54239.492236130776,724128.4564050871
