DATE,WHITEFLUX
2007-05-16 18:10:55.071642,112626.77
2007-05-16 18:19:27.113766,112605.61
2007-05-16 18:27:59.155929,112771.5
2007-05-16 18:36:31.198092,113113.6
2007-05-16 18:45:03.240256,112621.79
2007-05-16 18:53:35.282419,112553.21
2007-05-16 19:02:07.324582,112811.305
2007-05-16 19:10:39.366705,112723.12
2007-05-16 19:19:11.408828,112513.234
2007-05-16 19:27:43.450951,112761.56
2007-05-16 19:36:15.493074,112801.5
2007-05-16 19:44:47.535198,112552.89
2007-05-16 19:53:19.577321,112762.875
2007-05-16 20:01:51.619444,112497.56
2007-05-16 20:10:23.661567,112772.89
2007-05-16 20:18:55.703690,112701.05
2007-05-16 20:27:27.745853,112801.16
2007-05-16 20:35:59.787976,112744.28
2007-05-16 20:44:31.830099,112562.55
2007-05-16 20:53:03.872222,112760.88
2007-05-16 21:01:35.914345,112780.85
2007-05-16 21:10:07.956469,112724.914
2007-05-16 21:18:39.998511,112696.16
2007-05-16 21:27:12.040594,112844.75
2007-05-16 21:35:44.082677,112767.63
2007-05-16 21:44:16.124760,112694.93
2007-05-16 21:52:48.166843,112627.516
2007-05-16 22:01:20.208966,112941.86
2007-05-16 22:09:52.251048,112426.4
2007-05-16 22:18:24.293172,112642.86
2007-05-16 22:26:56.335254,112804.84
2007-05-16 22:35:28.377377,112687.33
2007-05-16 22:44:00.419460,112683.766
2007-05-16 22:52:32.461583,112636.26
2007-05-16 23:01:04.503586,112604.03
2007-05-16 23:09:36.545628,113010.58
2007-05-16 23:18:08.587711,112743.35
2007-05-16 23:26:40.629754,112776.98
2007-05-16 23:35:12.671837,112764.11
2007-05-16 23:43:44.713920,112707.16
2007-05-16 23:52:16.756002,112915.27
2007-05-17 00:00:48.798085,112758.77
2007-05-17 00:09:20.840168,112559.18
2007-05-17 00:17:52.882251,112780.0
2007-05-17 00:26:24.924334,112812.59
2007-05-17 00:34:56.966417,112680.484
2007-05-17 00:43:29.008339,112781.39
2007-05-17 00:52:01.050381,112644.84
2007-05-17 01:00:33.092424,112839.05
2007-05-17 01:09:05.134466,112642.12
2007-05-17 01:17:37.176509,112763.68
2007-05-17 01:26:09.218552,112651.11
2007-05-17 01:34:41.260594,112956.97
2007-05-17 01:43:13.302637,112643.17
2007-05-17 01:51:45.344679,112582.6
2007-05-17 02:00:17.386722,112714.24
2007-05-17 02:08:49.428765,112738.2
2007-05-17 02:17:21.470807,112727.6
2007-05-17 02:25:53.512729,112793.234
2007-05-17 02:34:25.554691,112550.305
2007-05-17 02:42:57.596694,112767.36
2007-05-17 02:51:29.638696,112635.95
2007-05-17 03:00:01.680698,112485.195
2007-05-17 03:08:33.722701,112715.88
2007-05-17 03:17:05.764703,112693.75
2007-05-17 03:25:37.806706,112638.39
2007-05-17 03:34:09.848708,112552.164
2007-05-17 03:42:41.890710,112438.97
2007-05-17 03:51:13.932713,112734.78
2007-05-17 03:59:45.974715,112328.15
2007-05-17 04:08:18.016637,112613.48
2007-05-17 04:16:50.058599,112560.7
2007-05-17 04:25:22.100561,112662.734
2007-05-17 04:33:54.142524,112711.43
2007-05-17 04:42:26.184486,112517.16
2007-05-17 04:50:58.226448,112774.06
2007-05-17 04:59:30.268450,112760.51
2007-05-17 05:08:02.310453,112386.875
2007-05-17 05:16:34.352415,112827.04
2007-05-17 05:25:06.394377,112632.95
2007-05-17 05:33:38.436339,112683.414
2007-05-17 05:42:10.478301,112576.836
2007-05-17 05:50:42.520223,112705.08
2007-05-17 05:59:14.562185,112908.48
2007-05-17 06:07:46.604107,112631.33
2007-05-17 06:16:18.646069,112530.78
2007-05-17 06:24:50.687991,112773.125
2007-05-17 06:33:22.729953,112615.76
2007-05-17 06:41:54.771915,112657.8
2007-05-17 06:50:26.813878,112551.86
2007-05-17 06:58:58.855840,112656.01
2007-05-17 07:07:30.897802,112717.125
2007-05-17 07:16:02.939724,112932.7
2007-05-17 07:24:34.981646,112656.64
2007-05-17 07:33:07.023568,112772.945
2007-05-17 07:41:39.065490,112703.805
2007-05-17 07:50:11.107411,112946.08
2007-05-17 07:58:43.149333,112833.91
2007-05-17 08:07:15.191296,112638.38
2007-05-17 08:15:47.233217,112700.88
2007-05-17 08:24:19.275099,112600.836
2007-05-17 08:32:51.317102,112623.65
2007-05-17 08:41:23.359023,112633.83
2007-05-17 08:49:55.400945,112677.625
2007-05-17 08:58:27.442867,112714.9
2007-05-17 09:06:59.484789,112573.445
2007-05-17 09:15:31.526671,112701.09
2007-05-17 09:24:03.568553,112847.63
2007-05-17 09:32:35.610474,112696.61
2007-05-17 09:41:07.652356,112807.734
2007-05-17 09:49:39.694238,112821.85
2007-05-17 09:58:11.736160,112760.15
2007-05-17 10:06:43.778041,112837.98
2007-05-17 10:15:15.820004,113082.71
2007-05-17 10:23:47.861885,112553.73
2007-05-17 10:32:19.903807,112554.22
2007-05-17 10:40:51.945689,112684.58
2007-05-17 10:49:23.987571,112625.51
2007-05-17 10:57:56.029452,112893.086
2007-05-17 11:06:28.071334,112631.58
2007-05-17 11:15:00.113175,112719.23
2007-05-17 11:23:32.155057,112636.09
2007-05-17 11:32:04.196939,112818.17
2007-05-17 11:40:36.238820,112822.6
2007-05-17 11:49:08.280662,112922.56
2007-05-17 11:57:40.322543,112537.55
2007-05-17 12:06:12.364465,112683.516
2007-05-17 12:14:44.406347,112733.0
2007-05-17 12:23:16.448229,112794.99
2007-05-17 12:31:48.490070,112782.52
2007-05-17 12:40:20.531912,112736.766
2007-05-17 12:48:52.573753,112615.01
2007-05-17 12:57:24.615595,112730.49
2007-05-17 13:05:56.657436,112472.41
2007-05-17 13:14:28.699237,112790.586
2007-05-17 13:23:00.741079,112770.34
2007-05-17 13:31:32.782920,112689.08
2007-05-17 13:40:04.824762,112768.414
2007-05-17 13:48:36.866683,112555.59
2007-05-17 13:57:08.908525,112758.03
2007-05-17 14:05:40.950326,112951.41
2007-05-17 14:14:12.992127,112673.41
2007-05-17 14:22:45.033929,112887.77
2007-05-17 14:31:17.075730,112604.43
2007-05-17 14:39:49.117531,112698.78
2007-05-17 14:48:21.159332,112736.42
2007-05-17 14:56:53.201133,112700.305
2007-05-17 15:05:25.242935,112835.99
2007-05-17 15:13:57.284736,112595.375
2007-05-17 15:22:29.326537,112713.56
2007-05-17 15:31:01.368378,112596.266
2007-05-17 15:39:33.410180,113195.52
2007-05-17 15:48:05.451981,113006.01
2007-05-17 15:56:37.493782,112822.69
2007-05-17 16:05:09.535543,112865.82
2007-05-17 16:13:41.577304,112704.31
2007-05-17 16:22:13.619065,112540.08
2007-05-17 16:30:45.660826,112646.78
2007-05-17 16:39:17.702587,112787.37
2007-05-17 16:47:49.744348,112787.49
2007-05-17 16:56:21.786149,112401.98
2007-05-17 17:04:53.827910,112713.85
2007-05-17 17:13:25.869711,113071.71
2007-05-17 17:21:57.911472,112649.7
2007-05-17 17:30:29.953233,112720.1
2007-05-17 17:39:01.994994,112706.055
2007-05-17 17:47:34.036715,112639.414
2007-05-17 17:56:06.078436,112771.62
2007-05-17 18:04:38.120157,112598.64
2007-05-17 18:13:10.161918,112488.414
2007-05-17 18:21:42.203638,112529.61
2007-05-17 18:30:14.245359,112769.02
2007-05-17 18:38:46.287120,112857.95
2007-05-17 18:47:18.328881,112623.81
2007-05-17 18:55:50.370642,112921.72
2007-05-17 19:04:22.412363,112492.836
2007-05-17 19:12:54.454124,112635.82
2007-05-17 19:21:26.495845,112878.97
2007-05-17 19:29:58.537525,112596.2
2007-05-17 19:38:30.579246,112647.37
2007-05-17 19:47:02.620967,112732.88
2007-05-17 19:55:34.662647,112766.02
2007-05-17 20:04:06.704368,112555.14
2007-05-17 20:12:38.746089,112902.31
2007-05-17 20:21:10.787809,112830.98
2007-05-17 20:29:42.829530,112813.59
2007-05-17 20:38:14.871251,112837.96
2007-05-17 20:46:46.912972,112708.94
2007-05-17 20:55:18.954692,112675.34
2007-05-17 21:03:50.996413,112989.14
2007-05-17 21:12:23.038094,112466.484
2007-05-17 21:20:55.079734,112714.15
2007-05-17 21:29:27.121414,112720.84
2007-05-17 21:37:59.163095,112732.08
2007-05-17 21:46:31.204775,112501.37
2007-05-17 21:55:03.246456,112748.87
2007-05-17 22:03:35.288136,112701.414
2007-05-17 22:12:07.329857,112630.92
2007-05-17 22:20:39.371538,112599.85
2007-05-17 22:29:11.413258,112879.81
2007-05-17 22:37:43.454939,112668.73
2007-05-17 22:46:15.496660,112454.19
2007-05-17 22:54:47.538340,112653.38
2007-05-17 23:03:19.579940,112767.01
2007-05-17 23:11:51.621581,112732.805
2007-05-17 23:20:23.663261,112706.984
2007-05-17 23:28:55.704901,112575.1
2007-05-17 23:37:27.746582,112726.13
2007-05-17 23:45:59.788222,112791.03
2007-05-17 23:54:31.829903,112883.16
2007-05-18 00:03:03.871583,112627.28
2007-05-18 00:11:35.913264,112706.66
2007-05-18 00:20:07.954904,112547.164
2007-05-18 00:28:39.996584,112669.664
2007-05-18 00:37:12.038225,112829.27
2007-05-18 00:45:44.079744,112725.81
2007-05-18 00:54:16.121385,112378.2
2007-05-18 01:02:48.162985,112793.21
2007-05-18 01:11:20.204585,112655.56
2007-05-18 01:19:52.246185,112846.414
2007-05-18 01:28:24.287825,112828.97
2007-05-18 01:36:56.329425,112876.9
2007-05-18 01:45:28.371065,112940.6
2007-05-18 01:54:00.412665,112734.62
2007-05-18 02:02:32.454306,112679.34
2007-05-18 02:11:04.495906,113010.48
2007-05-18 02:19:36.537546,112816.516
2007-05-18 02:28:08.579025,112740.99
2007-05-18 02:36:40.620625,112659.42
2007-05-18 02:45:12.662185,112884.0
2007-05-18 02:53:44.703785,112745.5
2007-05-18 03:02:16.745345,112582.56
2007-05-18 03:10:48.786945,112678.13
2007-05-18 03:19:20.828545,112864.83
2007-05-18 03:27:52.870145,112826.94
2007-05-18 03:36:24.911745,112713.305
2007-05-18 03:44:56.953305,112729.3
2007-05-18 03:53:28.994905,112909.484
2007-05-18 04:02:01.036465,112579.95
2007-05-18 04:10:33.077944,112641.95
2007-05-18 04:19:05.119504,112795.72
2007-05-18 04:27:37.161064,112628.34
2007-05-18 04:36:09.202584,112700.55
2007-05-18 04:44:41.244143,112716.6
2007-05-18 04:53:13.285703,112723.13
2007-05-18 05:01:45.327263,112778.625
2007-05-18 05:10:17.368823,112778.625
2007-05-18 05:18:49.410423,112762.29
2007-05-18 05:27:21.451983,112636.945
2007-05-18 05:35:53.493502,112604.9
2007-05-18 05:44:25.535022,112615.555
2007-05-18 05:52:57.576541,112761.14
2007-05-18 06:01:29.618061,112864.62
2007-05-18 06:10:01.659581,112863.62
2007-05-18 06:18:33.701140,112530.19
2007-05-18 06:27:05.742660,112584.81
2007-05-18 06:35:37.784180,112912.55
2007-05-18 06:44:09.825739,112607.84
2007-05-18 06:52:41.867299,112793.77
2007-05-18 07:01:13.908819,112706.06
2007-05-18 07:09:45.950379,112849.19
2007-05-18 07:18:17.991898,112662.92
2007-05-18 07:26:50.033418,112642.75
2007-05-18 07:35:22.074897,112770.22
2007-05-18 07:43:54.116417,112738.99
2007-05-18 07:52:26.157936,112826.695
2007-05-18 08:00:58.199416,112524.414
2007-05-18 08:09:30.240935,112798.17
2007-05-18 08:18:02.282455,112878.05
2007-05-18 08:26:34.323934,112816.25
2007-05-18 08:35:06.365494,112698.7
2007-05-18 08:43:38.407054,112736.62
2007-05-18 08:52:10.448573,112577.2
2007-05-18 09:00:42.490053,112865.266
2007-05-18 09:09:14.531532,112634.57
2007-05-18 09:17:46.573011,112868.93
2007-05-18 09:26:18.614491,112638.69
2007-05-18 09:34:50.655970,112710.914
2007-05-18 09:43:22.697449,112997.234
2007-05-18 09:51:54.738929,112795.484
2007-05-18 10:00:26.780408,112921.37
2007-05-18 10:08:58.821887,112708.3
2007-05-18 10:17:30.863367,112829.23
2007-05-18 10:26:02.904886,112606.266
2007-05-18 10:34:34.946406,112803.45
2007-05-18 10:43:06.987885,112835.2
2007-05-18 10:51:39.029365,112844.63
2007-05-18 11:00:11.070804,112811.305
2007-05-18 11:08:43.112283,112736.31
2007-05-18 11:17:15.153722,113051.87
2007-05-18 11:25:47.195161,113114.15
2007-05-18 11:34:19.236641,112777.016
2007-05-18 11:42:51.278080,112396.22
2007-05-18 11:51:23.319559,112810.695
2007-05-18 11:59:55.360998,113041.71
2007-05-18 12:08:27.402518,112391.75
2007-05-18 12:16:59.443997,112707.06
2007-05-18 12:25:31.485477,112703.03
2007-05-18 12:34:03.526916,112966.62
2007-05-18 12:42:35.568315,112627.88
2007-05-18 12:51:07.609754,112685.164
2007-05-18 12:59:39.651193,112788.21
2007-05-18 13:08:11.692632,112492.86
2007-05-18 13:16:43.734071,112679.234
2007-05-18 13:25:15.775470,112627.54
2007-05-18 13:33:47.816909,112863.88
2007-05-18 13:42:19.858308,112897.11
2007-05-18 13:50:51.899828,112494.49
